point,reading,temp,tn
10,10.3,10,K4_0524
11,10.2,10,K4_0524
12,10,10,K4_0524
7,499.9,500,K4_0524
8,500.1,500,K4_0524
9,500.1,500,K4_0524
10,500.3,500,K4_0524
11,500.2,500,K4_0524
12,500,500,K4_0524
7,999.9,1000,K4_0524
8,1000,1000,K4_0524
9,1000.1,1000,K4_0524
10,1000.3,1000,K4_0524
11,1000.2,1000,K4_0524
12,1000,1000,K4_0524
7,1499.9,1500,K4_0524
8,1500,1500,K4_0524
9,1500.2,1500,K4_0524
10,1500.4,1500,K4_0524
11,1500.2,1500,K4_0524
12,1500.1,1500,K4_0524
7,2000,2000,K4_0524
8,2000,2000,K4_0524
9,2000.3,2000,K4_0524
10,2000.4,2000,K4_0524
11,2000.3,2000,K4_0524
12,2000.2,2000,K4_0524
7,2250,2250,K4_0524
8,2250.1,2250,K4_0524
9,2250.4,2250,K4_0524
10,2250.5,2250,K4_0524
11,2250.3,2250,K4_0524
12,2250.2,2250,K4_0524
13,10.2,10,K4_0524
14,10.3,10,K4_0524
15,10.1,10,K4_0524
16,10,10,K4_0524
17,10.2,10,K4_0524
18,10,10,K4_0524
13,500.1,500,K4_0524
14,500.3,500,K4_0524
15,500.1,500,K4_0524
16,500.1,500,K4_0524
17,500.2,500,K4_0524
18,500.1,500,K4_0524
13,1000.1,1000,K4_0524
14,1000.3,1000,K4_0524
15,1000.1,1000,K4_0524
16,1000.1,1000,K4_0524
17,1000.3,1000,K4_0524
18,1000.1,1000,K4_0524
13,1500.2,1500,K4_0524
14,1500.4,1500,K4_0524
15,1500.1,1500,K4_0524
16,1500.1,1500,K4_0524
17,1500.3,1500,K4_0524
18,1500.1,1500,K4_0524
13,2000.3,2000,K4_0524
14,2000.4,2000,K4_0524
15,2000.1,2000,K4_0524
16,2000,2000,K4_0524
17,2000.2,2000,K4_0524
18,2000.2,2000,K4_0524
13,2250.4,2250,K4_0524
14,2250.4,2250,K4_0524
15,2250.1,2250,K4_0524
16,2250,2250,K4_0524
17,2250.3,2250,K4_0524
18,2250.2,2250,K4_0524
19,10,10,K4_0524
20,10,10,K4_0524
21,10.1,10,K4_0524
22,9.9,10,K4_0524
23,9.9,10,K4_0524
24,9.9,10,K4_0524
19,500,500,K4_0524
20,500,500,K4_0524
21,500,500,K4_0524
22,499.8,500,K4_0524
23,500,500,K4_0524
24,500,500,K4_0524
19,1000.1,1000,K4_0524
20,1000,1000,K4_0524
21,1000,1000,K4_0524
22,1000,1000,K4_0524
23,1000,1000,K4_0524
24,1000,1000,K4_0524
19,1500.1,1500,K4_0524
20,1500.1,1500,K4_0524
21,1500.1,1500,K4_0524
22,1500,1500,K4_0524
23,1500,1500,K4_0524
24,1500,1500,K4_0524
19,2000,2000,K4_0524
20,2000,2000,K4_0524
21,1999.9,2000,K4_0524
22,1999.9,2000,K4_0524
23,2000,2000,K4_0524
24,2000,2000,K4_0524
19,2250,2250,K4_0524
20,2250,2250,K4_0524
21,2250,2250,K4_0524
22,2249.9,2250,K4_0524
23,2250,2250,K4_0524
24,2250,2250,K4_0524
25,10,10,K4_0524
26,10.1,10,K4_0524
27,10.2,10,K4_0524
28,10.2,10,K4_0524
29,10.1,10,K4_0524
30,10.2,10,K4_0524
25,500,500,K4_0524
26,500.1,500,K4_0524
27,500.2,500,K4_0524
28,500.3,500,K4_0524
29,499.8,500,K4_0524
30,499.9,500,K4_0524
25,1000.1,1000,K4_0524
26,1000.1,1000,K4_0524
27,1000.3,1000,K4_0524
28,1000.3,1000,K4_0524
29,999.6,1000,K4_0524
30,999.6,1000,K4_0524
25,1500.1,1500,K4_0524
26,1500,1500,K4_0524
27,1500.3,1500,K4_0524
28,1500.3,1500,K4_0524
29,1499.5,1500,K4_0524
30,1499.6,1500,K4_0524
25,2000.1,2000,K4_0524
26,2000,2000,K4_0524
27,2000.3,2000,K4_0524
28,2000.3,2000,K4_0524
29,1999.7,2000,K4_0524
30,1999.6,2000,K4_0524
25,2250.1,2250,K4_0524
26,2250.2,2250,K4_0524
27,2250.3,2250,K4_0524
28,2250.3,2250,K4_0524
29,2249.6,2250,K4_0524
30,2249.6,2250,K4_0524
31,9.9,10,K4_0524
32,10.1,10,K4_0524
33,10.1,10,K4_0524
34,9.9,10,K4_0524
35,10.1,10,K4_0524
36,9.8,10,K4_0524
31,499.5,500,K4_0524
32,499.7,500,K4_0524
33,499.9,500,K4_0524
34,499.6,500,K4_0524
35,499.7,500,K4_0524
36,499.7,500,K4_0524
31,999.5,1000,K4_0524
32,999.6,1000,K4_0524
33,1000.1,1000,K4_0524
34,999.6,1000,K4_0524
35,999.7,1000,K4_0524
36,999.7,1000,K4_0524
31,1499.5,1500,K4_0524
32,1499.5,1500,K4_0524
33,1499.9,1500,K4_0524
34,1499.5,1500,K4_0524
35,1499.5,1500,K4_0524
36,1499.6,1500,K4_0524
31,1999.6,2000,K4_0524
32,1999.8,2000,K4_0524
33,2000.1,2000,K4_0524
34,1999.9,2000,K4_0524
35,1999.8,2000,K4_0524
36,1999.6,2000,K4_0524
31,2249.6,2250,K4_0524
32,2249.8,2250,K4_0524
33,2250.2,2250,K4_0524
34,2249.9,2250,K4_0524
35,2249.8,2250,K4_0524
36,2249.6,2250,K4_0524
37,10.1,10,K4_0524
38,9.9,10,K4_0524
39,10.2,10,K4_0524
40,10.2,10,K4_0524
37,499.7,500,K4_0524
38,499.6,500,K4_0524
39,499.9,500,K4_0524
40,500,500,K4_0524
37,999.6,1000,K4_0524
38,999.6,1000,K4_0524
39,999.6,1000,K4_0524
40,999.8,1000,K4_0524
37,1499.5,1500,K4_0524
38,1499.6,1500,K4_0524
39,1499.6,1500,K4_0524
40,1499.8,1500,K4_0524
37,1999.5,2000,K4_0524
38,1999.9,2000,K4_0524
39,1999.7,2000,K4_0524
40,1999.9,2000,K4_0524
37,2249.5,2250,K4_0524
38,2249.9,2250,K4_0524
39,2249.7,2250,K4_0524
40,2250,2250,K4_0524
1,-100.2,-100,K5_0724
2,-99.8,-100,K5_0724
3,-100.1,-100,K5_0724
4,-99.9,-100,K5_0724
5,-100.2,-100,K5_0724
6,-99.9,-100,K5_0724
1,499.8,500,K5_0724
2,500.1,500,K5_0724
3,500,500,K5_0724
4,500.1,500,K5_0724
5,499.8,500,K5_0724
6,500.1,500,K5_0724
1,999.8,1000,K5_0724
2,1000.1,1000,K5_0724
3,1000,1000,K5_0724
4,1000.1,1000,K5_0724
5,999.8,1000,K5_0724
6,1000.1,1000,K5_0724
1,1499.5,1500,K5_0724
2,1500.1,1500,K5_0724
3,1499.9,1500,K5_0724
4,1500.1,1500,K5_0724
5,1499.8,1500,K5_0724
6,1500,1500,K5_0724
1,1999.5,2000,K5_0724
2,2000.1,2000,K5_0724
3,1999.9,2000,K5_0724
4,2000.1,2000,K5_0724
5,1999.9,2000,K5_0724
6,2000.1,2000,K5_0724
1,2279.6,2280,K5_0724
2,2280.1,2280,K5_0724
3,2280.1,2280,K5_0724
4,2280.2,2280,K5_0724
5,2280.1,2280,K5_0724
6,2280.2,2280,K5_0724
7,-99.8,-100,K5_0724
8,-99.7,-100,K5_0724
9,-99.8,-100,K5_0724
10,-100.1,-100,K5_0724
11,-99.9,-100,K5_0724
12,-99.9,-100,K5_0724
7,500.2,500,K5_0724
8,500.3,500,K5_0724
9,500,500,K5_0724
10,499.8,500,K5_0724
11,500.2,500,K5_0724
12,500.1,500,K5_0724
7,1000.1,1000,K5_0724
8,1000.2,1000,K5_0724
9,1000,1000,K5_0724
10,999.8,1000,K5_0724
11,1000.2,1000,K5_0724
12,1000.1,1000,K5_0724
7,1500,1500,K5_0724
8,1500,1500,K5_0724
9,1500,1500,K5_0724
10,1499.7,1500,K5_0724
11,1500.2,1500,K5_0724
12,1500,1500,K5_0724
7,2000,2000,K5_0724
8,2000,2000,K5_0724
9,2000,2000,K5_0724
10,1999.7,2000,K5_0724
11,2000.1,2000,K5_0724
12,1999.9,2000,K5_0724
7,2280.1,2280,K5_0724
8,2280,2280,K5_0724
9,2280.1,2280,K5_0724
10,2279.8,2280,K5_0724
11,2280.1,2280,K5_0724
12,2280.1,2280,K5_0724
13,-100.2,-100,K5_0724
14,-100.2,-100,K5_0724
15,-99.8,-100,K5_0724
16,-99.6,-100,K5_0724
17,-99.5,-100,K5_0724
18,-99.8,-100,K5_0724
13,499.8,500,K5_0724
14,499.7,500,K5_0724
15,500.2,500,K5_0724
16,500.3,500,K5_0724
17,500.2,500,K5_0724
18,500,500,K5_0724
13,999.9,1000,K5_0724
14,999.7,1000,K5_0724
15,1000.2,1000,K5_0724
16,1000.3,1000,K5_0724
17,1000.2,1000,K5_0724
18,1000,1000,K5_0724
13,1499.8,1500,K5_0724
14,1499.7,1500,K5_0724
15,1500.1,1500,K5_0724
16,1500.1,1500,K5_0724
17,1500,1500,K5_0724
18,1500,1500,K5_0724
13,1999.7,2000,K5_0724
14,1999.8,2000,K5_0724
15,2000.1,2000,K5_0724
16,2000.1,2000,K5_0724
17,2000.1,2000,K5_0724
18,2000,2000,K5_0724
13,2280,2280,K5_0724
14,2279.9,2280,K5_0724
15,2280.2,2280,K5_0724
16,2280.1,2280,K5_0724
17,2280.1,2280,K5_0724
18,2280.1,2280,K5_0724
19,-99.7,-100,K5_0724
20,-99.7,-100,K5_0724
21,-100.2,-100,K5_0724
22,-99.7,-100,K5_0724
23,-99.8,-100,K5_0724
24,-99.7,-100,K5_0724
19,500,500,K5_0724
20,500,500,K5_0724
21,499.7,500,K5_0724
22,500,500,K5_0724
23,500.1,500,K5_0724
24,500,500,K5_0724
19,1000,1000,K5_0724
20,999.9,1000,K5_0724
21,999.7,1000,K5_0724
22,1000,1000,K5_0724
23,1000.1,1000,K5_0724
24,999.9,1000,K5_0724
19,1499.8,1500,K5_0724
20,1499.8,1500,K5_0724
21,1499.6,1500,K5_0724
22,1500,1500,K5_0724
23,1499.9,1500,K5_0724
24,1499.7,1500,K5_0724
19,1999.8,2000,K5_0724
20,1999.8,2000,K5_0724
21,1999.6,2000,K5_0724
22,2000.1,2000,K5_0724
23,2000,2000,K5_0724
24,1999.7,2000,K5_0724
19,2279.8,2280,K5_0724
20,2279.8,2280,K5_0724
21,2279.6,2280,K5_0724
22,2280.3,2280,K5_0724
23,2280.1,2280,K5_0724
24,2279.7,2280,K5_0724
25,-99.8,-100,K5_0724
26,-99.9,-100,K5_0724
27,-99.8,-100,K5_0724
28,-100,-100,K5_0724
29,0,-100,K5_0724
30,0,-100,K5_0724
25,500,500,K5_0724
26,499.7,500,K5_0724
27,500,500,K5_0724
28,499.7,500,K5_0724
29,0,500,K5_0724
30,0,500,K5_0724
25,1000,1000,K5_0724
26,999.7,1000,K5_0724
27,1000,1000,K5_0724
28,999.7,1000,K5_0724
29,0,1000,K5_0724
30,0,1000,K5_0724
25,1499.9,1500,K5_0724
26,1499.6,1500,K5_0724
27,1500,1500,K5_0724
28,1499.5,1500,K5_0724
29,0,1500,K5_0724
30,0,1500,K5_0724
25,2000,2000,K5_0724
26,1999.8,2000,K5_0724
27,2000,2000,K5_0724
28,1999.7,2000,K5_0724
29,0,2000,K5_0724
30,0,2000,K5_0724
25,2280.1,2280,K5_0724
26,2279.9,2280,K5_0724
27,2280.1,2280,K5_0724
28,2279.7,2280,K5_0724
29,0,2280,K5_0724
30,0,2280,K5_0724
31,0,-100,K5_0724
32,0,-100,K5_0724
33,0,-100,K5_0724
34,0,-100,K5_0724
35,0,-100,K5_0724
36,0,-100,K5_0724
31,0,500,K5_0724
32,0,500,K5_0724
33,0,500,K5_0724
34,0,500,K5_0724
35,0,500,K5_0724
36,0,500,K5_0724
31,0,1000,K5_0724
32,0,1000,K5_0724
33,0,1000,K5_0724
34,0,1000,K5_0724
35,0,1000,K5_0724
36,0,1000,K5_0724
31,0,1500,K5_0724
32,0,1500,K5_0724
33,0,1500,K5_0724
34,0,1500,K5_0724
35,0,1500,K5_0724
36,0,1500,K5_0724
32,0,2000,K5_0724
33,0,2000,K5_0724
34,0,2000,K5_0724
35,0,2000,K5_0724
36,0,2000,K5_0724
31,0,2280,K5_0724
32,0,2280,K5_0724
33,0,2280,K5_0724
34,0,2280,K5_0724
35,0,2280,K5_0724
36,0,2280,K5_0724
37,0,-100,K5_0724
38,0,-100,K5_0724
39,0,-100,K5_0724
40,0,-100,K5_0724
37,0,500,K5_0724
38,0,500,K5_0724
39,0,500,K5_0724
40,0,500,K5_0724
37,0,1000,K5_0724
38,0,1000,K5_0724
39,0,1000,K5_0724
40,0,1000,K5_0724
37,0,1500,K5_0724
38,0,1500,K5_0724
39,0,1500,K5_0724
40,0,1500,K5_0724
37,0,2000,K5_0724
38,0,2000,K5_0724
39,0,2000,K5_0724
40,0,2000,K5_0724
37,0,2280,K5_0724
38,0,2280,K5_0724
39,0,2280,K5_0724
40,0,2280,K5_0724
1,-99.9,-100,J1_0324
2,-99.9,-100,J1_0324
3,-99.8,-100,J1_0324
4,-99.9,-100,J1_0324
5,-100,-100,J1_0324
6,-99.9,-100,J1_0324
1,-49.9,-50,J1_0324
2,-49.9,-50,J1_0324
3,-49.8,-50,J1_0324
4,-49.9,-50,J1_0324
5,-50,-50,J1_0324
6,-49.9,-50,J1_0324
1,-0.1,0,J1_0324
2,0,0,J1_0324
3,-0.2,0,J1_0324
4,0,0,J1_0324
5,0,0,J1_0324
6,0,0,J1_0324
1,249.9,250,J1_0324
2,249.9,250,J1_0324
3,249.9,250,J1_0324
4,250,250,J1_0324
5,249.9,250,J1_0324
6,250,250,J1_0324
1,499.9,500,J1_0324
2,499.9,500,J1_0324
3,499.9,500,J1_0324
4,499.9,500,J1_0324
5,499.8,500,J1_0324
6,499.9,500,J1_0324
1,999.9,1000,J1_0324
2,999.8,1000,J1_0324
3,999.9,1000,J1_0324
4,999.9,1000,J1_0324
5,999.8,1000,J1_0324
6,999.9,1000,J1_0324
7,-99.9,-100,J1_0324
8,-100,-100,J1_0324
9,-99.7,-100,J1_0324
10,-100.1,-100,J1_0324
11,-99.8,-100,J1_0324
12,-100.1,-100,J1_0324
7,-50,-50,J1_0324
8,-50,-50,J1_0324
9,-49.7,-50,J1_0324
10,-50.1,-50,J1_0324
11,-49.8,-50,J1_0324
12,-50.1,-50,J1_0324
7,0,0,J1_0324
8,0.1,0,J1_0324
9,-0.3,0,J1_0324
10,0.1,0,J1_0324
11,-0.2,0,J1_0324
12,-0.2,0,J1_0324
7,249.9,250,J1_0324
8,249.9,250,J1_0324
9,249.8,250,J1_0324
10,249.9,250,J1_0324
11,249.9,250,J1_0324
12,249.8,250,J1_0324
7,499.8,500,J1_0324
8,499.8,500,J1_0324
9,499.8,500,J1_0324
10,499.8,500,J1_0324
11,499.8,500,J1_0324
12,499.8,500,J1_0324
7,999.6,1000,J1_0324
8,999.7,1000,J1_0324
9,999.9,1000,J1_0324
10,999.7,1000,J1_0324
11,999.8,1000,J1_0324
12,999.7,1000,J1_0324
13,-100,-100,J1_0324
14,-100.1,-100,J1_0324
15,-100.2,-100,J1_0324
16,-100,-100,J1_0324
17,-100.2,-100,J1_0324
18,-99.8,-100,J1_0324
13,-50.1,-50,J1_0324
14,-50.1,-50,J1_0324
15,-50.1,-50,J1_0324
16,-49.9,-50,J1_0324
17,-49.9,-50,J1_0324
18,-49.9,-50,J1_0324
13,0.1,0,J1_0324
14,-0.2,0,J1_0324
15,-0.2,0,J1_0324
16,0.1,0,J1_0324
17,-0.1,0,J1_0324
18,0.1,0,J1_0324
13,250.1,250,J1_0324
14,249.8,250,J1_0324
15,249.8,250,J1_0324
16,250.2,250,J1_0324
17,250,250,J1_0324
18,250.1,250,J1_0324
13,500.1,500,J1_0324
14,499.8,500,J1_0324
15,499.7,500,J1_0324
16,500.1,500,J1_0324
17,500,500,J1_0324
18,500.1,500,J1_0324
13,1000.1,1000,J1_0324
14,999.8,1000,J1_0324
15,999.7,1000,J1_0324
16,1000.1,1000,J1_0324
17,1000.2,1000,J1_0324
18,1000.1,1000,J1_0324
19,-100.1,-100,J1_0324
20,-100.2,-100,J1_0324
21,-100.2,-100,J1_0324
22,-100,-100,J1_0324
23,-100.2,-100,J1_0324
24,-99.8,-100,J1_0324
19,-49.9,-50,J1_0324
20,-50.1,-50,J1_0324
21,-49.9,-50,J1_0324
22,-49.9,-50,J1_0324
23,-50.2,-50,J1_0324
24,-49.8,-50,J1_0324
19,0,0,J1_0324
20,-0.1,0,J1_0324
21,0,0,J1_0324
22,0.1,0,J1_0324
23,-0.1,0,J1_0324
24,0,0,J1_0324
19,250,250,J1_0324
20,249.9,250,J1_0324
21,250.1,250,J1_0324
22,250.1,250,J1_0324
23,250,250,J1_0324
24,250.1,250,J1_0324
19,499.9,500,J1_0324
20,499.8,500,J1_0324
21,500.1,500,J1_0324
22,500.1,500,J1_0324
23,499.9,500,J1_0324
24,499.9,500,J1_0324
19,1000,1000,J1_0324
20,999.7,1000,J1_0324
21,1000.2,1000,J1_0324
22,1000.1,1000,J1_0324
23,999.9,1000,J1_0324
24,999.8,1000,J1_0324
25,-99.9,-100,J1_0324
26,-100,-100,J1_0324
27,-100.2,-100,J1_0324
28,-100.1,-100,J1_0324
29,-100.2,-100,J1_0324
30,-100.2,-100,J1_0324
25,-49.9,-50,J1_0324
26,-49.8,-50,J1_0324
27,-50.1,-50,J1_0324
28,-50.1,-50,J1_0324
29,-50.1,-50,J1_0324
30,-50,-50,J1_0324
25,0,0,J1_0324
26,0.1,0,J1_0324
27,-0.1,0,J1_0324
28,0,0,J1_0324
29,0.1,0,J1_0324
30,0.1,0,J1_0324
25,250.1,250,J1_0324
26,250.1,250,J1_0324
27,250.2,250,J1_0324
28,250.1,250,J1_0324
29,249.8,250,J1_0324
30,249.9,250,J1_0324
25,500.1,500,J1_0324
26,500.1,500,J1_0324
27,500.2,500,J1_0324
28,500.1,500,J1_0324
29,499.9,500,J1_0324
30,500,500,J1_0324
25,1000.2,1000,J1_0324
26,1000.1,1000,J1_0324
27,1000.3,1000,J1_0324
28,1000.2,1000,J1_0324
29,999.9,1000,J1_0324
30,1000,1000,J1_0324
31,-100.2,-100,J1_0324
32,-100.2,-100,J1_0324
33,-100.2,-100,J1_0324
34,-100.2,-100,J1_0324
35,-100.2,-100,J1_0324
36,-100.3,-100,J1_0324
31,-49.9,-50,J1_0324
32,-50,-50,J1_0324
33,-50.1,-50,J1_0324
34,-50.2,-50,J1_0324
35,-50.1,-50,J1_0324
36,-50.2,-50,J1_0324
31,0.2,0,J1_0324
32,0.2,0,J1_0324
33,0.1,0,J1_0324
34,0.1,0,J1_0324
35,0.1,0,J1_0324
36,0.1,0,J1_0324
31,250,250,J1_0324
32,250.1,250,J1_0324
33,249.8,250,J1_0324
34,249.7,250,J1_0324
35,249.8,250,J1_0324
36,250,250,J1_0324
31,500.1,500,J1_0324
32,500.2,500,J1_0324
33,500,500,J1_0324
34,500.1,500,J1_0324
35,500,500,J1_0324
36,500.2,500,J1_0324
31,1000,1000,J1_0324
32,1000.2,1000,J1_0324
33,1000.1,1000,J1_0324
34,1000.3,1000,J1_0324
35,1000.1,1000,J1_0324
36,1000.2,1000,J1_0324
37,-100.5,-100,J1_0324
38,-100.1,-100,J1_0324
39,-99.8,-100,J1_0324
40,-99.8,-100,J1_0324
37,-50.3,-50,J1_0324
38,-49.8,-50,J1_0324
39,-50,-50,J1_0324
40,-50,-50,J1_0324
37,0.3,0,J1_0324
38,0.2,0,J1_0324
39,0.2,0,J1_0324
40,0.2,0,J1_0324
37,250.3,250,J1_0324
38,250.2,250,J1_0324
39,250.3,250,J1_0324
40,250.2,250,J1_0324
37,500.4,500,J1_0324
38,500.3,500,J1_0324
39,500,500,J1_0324
40,500,500,J1_0324
37,1000.5,1000,J1_0324
38,1000.3,1000,J1_0324
39,1000.1,1000,J1_0324
40,1000.1,1000,J1_0324
1,-99.9,-100,J1_0624
2,-99.9,-100,J1_0624
3,-99.8,-100,J1_0624
4,-99.9,-100,J1_0624
5,-100,-100,J1_0624
6,-99.9,-100,J1_0624
1,-49.9,-50,J1_0624
2,-49.9,-50,J1_0624
3,-49.8,-50,J1_0624
4,-49.9,-50,J1_0624
5,-50,-50,J1_0624
6,-49.9,-50,J1_0624
1,-0.1,0,J1_0624
2,0,0,J1_0624
3,-0.2,0,J1_0624
4,0,0,J1_0624
5,0,0,J1_0624
6,0,0,J1_0624
1,249.9,250,J1_0624
2,249.9,250,J1_0624
3,249.9,250,J1_0624
4,250,250,J1_0624
5,249.9,250,J1_0624
6,250,250,J1_0624
1,499.9,500,J1_0624
2,499.9,500,J1_0624
3,499.9,500,J1_0624
4,499.9,500,J1_0624
5,499.8,500,J1_0624
6,499.9,500,J1_0624
1,999.9,1000,J1_0624
2,999.8,1000,J1_0624
3,999.9,1000,J1_0624
4,999.9,1000,J1_0624
5,999.8,1000,J1_0624
6,999.9,1000,J1_0624
7,-99.9,-100,J1_0624
8,-100,-100,J1_0624
9,-99.7,-100,J1_0624
10,-100.1,-100,J1_0624
11,-99.8,-100,J1_0624
12,-100.1,-100,J1_0624
7,-50,-50,J1_0624
8,-50,-50,J1_0624
9,-49.7,-50,J1_0624
10,-50.1,-50,J1_0624
11,-49.8,-50,J1_0624
12,-50.1,-50,J1_0624
7,0,0,J1_0624
8,0.1,0,J1_0624
9,-0.3,0,J1_0624
10,0.1,0,J1_0624
11,-0.2,0,J1_0624
12,-0.2,0,J1_0624
7,249.9,250,J1_0624
8,249.9,250,J1_0624
9,249.8,250,J1_0624
10,249.9,250,J1_0624
11,249.9,250,J1_0624
12,249.8,250,J1_0624
7,499.8,500,J1_0624
8,499.8,500,J1_0624
9,499.8,500,J1_0624
10,499.8,500,J1_0624
11,499.8,500,J1_0624
12,499.8,500,J1_0624
7,999.6,1000,J1_0624
8,999.7,1000,J1_0624
9,999.9,1000,J1_0624
10,999.7,1000,J1_0624
11,999.8,1000,J1_0624
12,999.7,1000,J1_0624
13,-100,-100,J1_0624
14,-100.1,-100,J1_0624
15,-100.2,-100,J1_0624
16,-100,-100,J1_0624
17,-100.2,-100,J1_0624
18,-99.8,-100,J1_0624
13,-50.1,-50,J1_0624
14,-50.1,-50,J1_0624
15,-50.1,-50,J1_0624
16,-49.9,-50,J1_0624
17,-49.9,-50,J1_0624
18,-49.9,-50,J1_0624
13,0.1,0,J1_0624
14,-0.2,0,J1_0624
15,-0.2,0,J1_0624
16,0.1,0,J1_0624
17,-0.1,0,J1_0624
18,0.1,0,J1_0624
13,250.1,250,J1_0624
14,249.8,250,J1_0624
15,249.8,250,J1_0624
16,250.2,250,J1_0624
17,250,250,J1_0624
18,250.1,250,J1_0624
13,500.1,500,J1_0624
14,499.8,500,J1_0624
15,499.7,500,J1_0624
16,500.1,500,J1_0624
17,500,500,J1_0624
18,500.1,500,J1_0624
13,1000.1,1000,J1_0624
14,999.8,1000,J1_0624
15,999.7,1000,J1_0624
16,1000.1,1000,J1_0624
17,1000.2,1000,J1_0624
18,1000.1,1000,J1_0624
19,-100.1,-100,J1_0624
20,-100.2,-100,J1_0624
21,-100.2,-100,J1_0624
22,-100,-100,J1_0624
23,-100.2,-100,J1_0624
24,-99.8,-100,J1_0624
19,-49.9,-50,J1_0624
20,-50.1,-50,J1_0624
21,-49.9,-50,J1_0624
22,-49.9,-50,J1_0624
23,-50.2,-50,J1_0624
24,-49.8,-50,J1_0624
19,0,0,J1_0624
20,-0.1,0,J1_0624
21,0,0,J1_0624
22,0.1,0,J1_0624
23,-0.1,0,J1_0624
24,0,0,J1_0624
19,250,250,J1_0624
20,249.9,250,J1_0624
21,250.1,250,J1_0624
22,250.1,250,J1_0624
23,250,250,J1_0624
24,250.1,250,J1_0624
19,499.9,500,J1_0624
20,499.8,500,J1_0624
21,500.1,500,J1_0624
22,500.1,500,J1_0624
23,499.9,500,J1_0624
24,499.9,500,J1_0624
19,1000,1000,J1_0624
20,999.7,1000,J1_0624
21,1000.2,1000,J1_0624
22,1000.1,1000,J1_0624
23,999.9,1000,J1_0624
24,999.8,1000,J1_0624
25,-99.9,-100,J1_0624
26,-100,-100,J1_0624
27,-100.2,-100,J1_0624
28,-100.1,-100,J1_0624
29,-100.2,-100,J1_0624
30,-100.2,-100,J1_0624
25,-49.9,-50,J1_0624
26,-49.8,-50,J1_0624
27,-50.1,-50,J1_0624
28,-50.1,-50,J1_0624
29,-50.1,-50,J1_0624
30,-50,-50,J1_0624
25,0,0,J1_0624
26,0.1,0,J1_0624
27,-0.1,0,J1_0624
28,0,0,J1_0624
29,0.1,0,J1_0624
30,0.1,0,J1_0624
25,250.1,250,J1_0624
26,250.1,250,J1_0624
27,250.2,250,J1_0624
28,250.1,250,J1_0624
29,249.8,250,J1_0624
30,249.9,250,J1_0624
25,500.1,500,J1_0624
26,500.1,500,J1_0624
27,500.2,500,J1_0624
28,500.1,500,J1_0624
29,499.9,500,J1_0624
30,500,500,J1_0624
25,1000.2,1000,J1_0624
26,1000.1,1000,J1_0624
27,1000.3,1000,J1_0624
28,1000.2,1000,J1_0624
29,999.9,1000,J1_0624
30,1000,1000,J1_0624
31,-100.2,-100,J1_0624
32,-100.2,-100,J1_0624
33,-100.2,-100,J1_0624
34,-100.2,-100,J1_0624
35,-100.2,-100,J1_0624
36,-100.3,-100,J1_0624
31,-49.9,-50,J1_0624
32,-50,-50,J1_0624
33,-50.1,-50,J1_0624
34,-50.2,-50,J1_0624
35,-50.1,-50,J1_0624
36,-50.2,-50,J1_0624
31,0.2,0,J1_0624
32,0.2,0,J1_0624
33,0.1,0,J1_0624
34,0.1,0,J1_0624
35,0.1,0,J1_0624
36,0.1,0,J1_0624
31,250,250,J1_0624
32,250.1,250,J1_0624
33,249.8,250,J1_0624
34,249.7,250,J1_0624
35,249.8,250,J1_0624
36,250,250,J1_0624
31,500.1,500,J1_0624
32,500.2,500,J1_0624
33,500,500,J1_0624
34,500.1,500,J1_0624
35,500,500,J1_0624
36,500.2,500,J1_0624
31,1000,1000,J1_0624
32,1000.2,1000,J1_0624
33,1000.1,1000,J1_0624
34,1000.3,1000,J1_0624
35,1000.1,1000,J1_0624
36,1000.2,1000,J1_0624
37,-100.5,-100,J1_0624
38,-100.1,-100,J1_0624
39,-99.8,-100,J1_0624
40,-99.8,-100,J1_0624
37,-50.3,-50,J1_0624
38,-49.8,-50,J1_0624
39,-50,-50,J1_0624
40,-50,-50,J1_0624
37,0.3,0,J1_0624
38,0.2,0,J1_0624
39,0.2,0,J1_0624
40,0.2,0,J1_0624
37,250.3,250,J1_0624
38,250.2,250,J1_0624
39,250.3,250,J1_0624
40,250.2,250,J1_0624
37,500.4,500,J1_0624
38,500.3,500,J1_0624
39,500,500,J1_0624
40,500,500,J1_0624
37,1000.5,1000,J1_0624
38,1000.3,1000,J1_0624
39,1000.1,1000,J1_0624
40,1000.1,1000,J1_0624
1,32.1,32,N2_0524
2,32.1,32,N2_0524
3,32,32,N2_0524
4,31.9,32,N2_0524
5,32.2,32,N2_0524
6,32.1,32,N2_0524
1,499.8,500,N2_0524
2,499.8,500,N2_0524
3,499.8,500,N2_0524
4,499.8,500,N2_0524
5,499.8,500,N2_0524
6,499.8,500,N2_0524
1,999.8,1000,N2_0524
2,999.8,1000,N2_0524
3,999.9,1000,N2_0524
4,999.8,1000,N2_0524
5,999.9,1000,N2_0524
6,999.8,1000,N2_0524
1,1499.8,1500,N2_0524
2,1499.9,1500,N2_0524
3,1499.9,1500,N2_0524
4,1499.9,1500,N2_0524
5,1499.9,1500,N2_0524
6,1499.9,1500,N2_0524
1,1999.8,2000,N2_0524
2,2000,2000,N2_0524
3,2000.1,2000,N2_0524
4,2000.1,2000,N2_0524
5,2000.1,2000,N2_0524
6,2000.1,2000,N2_0524
1,2299.9,2300,N2_0524
2,2300.1,2300,N2_0524
3,2300.1,2300,N2_0524
